Cell,Pack Voltage (V),SMod,S,Pack Current (A),P,MCnt,Pack Power (kW),Pack Energy (kWh),Total Pack Weight (kg),Cell Weight (kg),Total Wall Weight (kg),Grav Energy Density (Wh/kg),Grav Power Density (W/kg),Pack Length (mm),Pack Width (mm),Pack Height (mm),Total Wall Volume (mm³)
GRP6985155,388.5,21,105,150.0,1.0,5,58.275,3.885,21.048919873,18.375,2.673919873,0.18457004081161385,2.768550612174208,140.70000000000002,425.0,155.0,986686.3
GRP6985155,399.6,18,108,150.0,1.0,6,59.94,3.996,21.767791647,18.9,2.8677916469999998,0.18357397318026616,2.7536095977039925,120.60000000000001,510.0,155.0,1058225.7
GRP6985155,388.5,15,105,150.0,1.0,7,58.275,3.885,21.33856115,18.375,2.96356115,0.18206475931953828,2.730971389793074,100.5,595.0,155.0,1093565.0
GRP6985155,384.8,13,104,150.0,1.0,8,57.72,3.848,21.2985043805,18.2,3.0985043805,0.18066996307604888,2.710049446140733,87.10000000000001,680.0,155.0,1143359.55
GRP6985155,518.0,20,140,300.0,2.0,7,155.4,10.36,55.10070322,49.0,6.10070322,0.1880193789657409,2.8202906844861135,134.0,1190.0,155.0,2251182.0
GRP6985155,503.20000000000005,17,136,300.0,2.0,8,150.96,10.064,53.9048522625,47.6,6.3048522625,0.18669933368876376,2.8004900053314565,113.9,1360.0,155.0,2326513.75
GRP6985155,488.40000000000003,22,132,300.0,2.0,6,146.52,9.768,51.775347769,46.2,5.5753477689999995,0.1886612146688177,2.8299182200322655,147.4,1020.0,155.0,2057323.9
GRP6985155,492.09999999999997,19,133,300.0,2.0,7,147.63,9.842,52.460635743999994,46.55,5.9106357439999995,0.18760733377360272,2.8141100066040408,127.3,1190.0,155.0,2181046.4
GRP6985155,473.6,16,128,300.0,2.0,8,142.08,9.472,50.888557,44.8,6.088557,0.18613221829025334,2.7919832743538007,107.2,1360.0,155.0,2246700.0
GRP6985155,518.0,28,140,150.0,1.0,5,77.7,5.18,27.791493914,24.5,3.2914939139999997,0.18638796518205766,2.7958194777308654,187.6,425.0,155.0,1214573.4
GRP6985155,510.6,23,138,150.0,1.0,6,76.59,5.106,27.5406678545,24.15,3.3906678545,0.18539855413004105,2.7809783119506157,154.1,510.0,155.0,1251168.9500000002
GRP6985155,518.0,20,140,150.0,1.0,7,77.7,5.18,28.06818925,24.5,3.5681892499999996,0.18455055842264564,2.768258376339685,134.0,595.0,155.0,1316675.0
GRP6985155,503.20000000000005,17,136,150.0,1.0,8,75.48,5.032,27.4476083745,23.8,3.6476083745,0.18333109141395879,2.749966371209382,113.9,680.0,155.0,1345980.95
GRP6985155,499.5,27,135,150.0,1.0,5,74.925,4.995,26.828269051,23.625,3.203269051,0.1861842070580329,2.7927631058704936,180.9,425.0,155.0,1182018.1
GRP6985155,488.40000000000003,22,132,150.0,1.0,6,73.26,4.884,26.386092613000002,23.1,3.286092613,0.1850975084349447,2.7764626265241708,147.4,510.0,155.0,1212580.3
GRP6985155,492.09999999999997,19,133,150.0,1.0,7,73.815,4.921,26.722263629999997,23.275,3.4472636299999997,0.18415356079622663,2.762303411943399,127.3,595.0,155.0,1272053.0
GRP6985155,473.6,16,128,150.0,1.0,8,71.04,4.736,25.910332376,22.4,3.510332376,0.18278422411851503,2.7417633617777257,107.2,680.0,155.0,1295325.6
GRP6985155,621.6,28,168,150.0,1.0,6,93.24,6.216,33.313544062,29.4,3.913544062,0.18659077486416253,2.7988616229624377,187.6,510.0,155.0,1444112.2000000002
GRP6985155,621.6000000000001,24,168,150.0,1.0,7,93.24000000000001,6.216000000000001,33.45189173,29.4,4.0518917299999995,0.18581908760709723,2.787286314106458,160.8,595.0,155.0,1495163.0
GRP6985155,621.6,21,168,150.0,1.0,8,93.24,6.216,33.5967123685,29.4,4.1967123685,0.18501810331382515,2.775271549707377,140.70000000000002,680.0,155.0,1548602.35
GRP6985155,592.0,32,160,150.0,1.0,5,88.8,5.92,31.644393366,28.0,3.6443933659999996,0.18707895365631133,2.80618430484467,214.4,425.0,155.0,1344794.5999999999
GRP6985155,599.4000000000001,27,162,150.0,1.0,6,89.91000000000001,5.994000000000001,32.1589688205,28.35,3.808968820499999,0.18638657332131484,2.7957985998197223,180.9,510.0,155.0,1405523.5499999998
GRP6985155,595.7,23,161,150.0,1.0,7,89.355,5.957,32.10596611,28.175,3.93096611,0.18554183915819253,2.783127587372888,154.1,595.0,155.0,1450541.0
GRP6985155,592.0,20,160,150.0,1.0,8,88.8,5.92,32.05943637,28.0,4.05943637,0.1846570205313937,2.7698553079709054,134.0,680.0,155.0,1497947.0
GRP9164155,384.8,13,104,190.8,3.0,8,73.41984000000001,12.236640000000001,68.1152806104,61.152,6.9632806104,0.1796460337584175,1.077876202550505,114.4,1524.0,155.0,2569476.24
GRP9164155,518.0,20,140,127.2,2.0,7,65.8896,10.9816,60.671754006,54.88,5.791754005999999,0.18100020643731513,1.0860012386238906,176.0,889.0,155.0,2137178.5999999996
GRP9164155,503.20000000000005,17,136,127.2,2.0,8,64.00704,10.667840000000002,59.2120999144,53.312,5.9000999144,0.18016317636803914,1.0809790582082346,149.60000000000002,1016.0,155.0,2177158.64
GRP9164155,492.09999999999997,19,133,127.2,2.0,7,62.595119999999994,10.43252,57.724053929200004,52.136,5.5880539292,0.18073089621868463,1.0843853773121077,167.20000000000002,889.0,155.0,2062012.52
GRP9164155,473.6,16,128,127.2,2.0,8,60.24192000000001,10.04032,55.8445143712,50.176,5.6685143712,0.17979062246403865,1.0787437347842321,140.8,1016.0,155.0,2091702.72
GRP9164155,592.0,20,160,127.2,2.0,8,75.3024,12.5504,69.314856544,62.72,6.594856544,0.18106363665389974,1.0863818199233986,176.0,1016.0,155.0,2433526.4
GRP9867150,384.8,13,104,198.0,3.0,8,76.19040000000001,12.698400000000001,71.3273470575,63.96,7.3673470575,0.17802989349601467,1.0681793609760881,123.5,1584.0,149.0,2718578.25
GRP9867150,503.20000000000005,17,136,132.0,2.0,8,66.42240000000001,11.070400000000001,62.0292555995,55.76,6.2692555995,0.17847062475612294,1.0708237485367376,161.5,1056.0,149.0,2313378.45
GRP9867150,492.09999999999997,19,133,132.0,2.0,7,64.9572,10.8262,60.480003372,54.53,5.950003372,0.17900461964941175,1.0740277178964706,180.5,924.0,149.0,2195573.2
GRP9867150,473.6,16,128,132.0,2.0,8,62.51520000000001,10.4192,58.495855287999994,52.48,6.015855287999999,0.17811860256939305,1.0687116154163585,152.0,1056.0,149.0,2219872.8
GRPA580140,414.40000000000003,16,112,162.0,2.0,7,67.1328,11.1888,61.773130471,55.552,6.221130470999999,0.18112729458081603,1.0867637674848962,163.2,1113.0,139.5,2295620.0999999996
GRPA580140,414.40000000000003,14,112,162.0,2.0,8,67.1328,11.1888,62.0318947126,55.552,6.479894712599998,0.18037172734830742,1.0822303640898445,142.79999999999998,1272.0,139.5,2391105.0599999996
GRPA580140,388.5,15,105,162.0,2.0,7,62.937,10.4895,58.033279491,52.08,5.953279491,0.180749736909608,1.0844984214576479,153.0,1113.0,139.5,2196782.1
GRPA580140,384.8,13,104,162.0,2.0,8,62.3376,10.3896,57.7590462977,51.584,6.1750462977,0.17987831631516601,1.0792698978909963,132.6,1272.0,139.5,2278614.87
GRPA580140,473.6,16,128,162.0,2.0,8,76.72319999999999,12.7872,70.5775915424,63.488,7.089591542399999,0.1811793193923031,1.0870759163538186,163.2,1272.0,139.5,2616085.44
GRPA580140,518.0,28,140,81.0,1.0,5,41.958,6.993,38.8702314241,34.72,4.150231424099999,0.17990631246060085,1.079437874763605,285.59999999999997,397.5,139.5,1531450.7099999997
GRPA580140,510.6,23,138,81.0,1.0,6,41.358599999999996,6.8931,38.42227143149999,34.224,4.198271431499999,0.17940376097465133,1.076422565847908,234.6,477.0,139.5,1549177.65
GRPA580140,518.0,20,140,81.0,1.0,7,41.958,6.993,39.0757820515,34.72,4.355782051499999,0.17895994994504685,1.0737596996702812,204.0,556.5,139.5,1607299.65
GRPA580140,503.20000000000005,17,136,81.0,1.0,8,40.75920000000001,6.793200000000001,38.1036935597,33.728,4.375693559699998,0.17828192926642583,1.069691575598555,173.39999999999998,636.0,139.5,1614647.0699999996
GRPA580140,499.5,27,135,81.0,1.0,5,40.4595,6.74325,37.5066965619,33.48,4.0266965619,0.17978789437963774,1.0787273662778265,275.4,397.5,139.5,1485865.89
GRPA580140,488.40000000000003,22,132,81.0,1.0,6,39.5604,6.5934,36.787803384,32.736,4.051803383999999,0.17922787971808193,1.0753672783084918,224.39999999999998,477.0,139.5,1495130.4
GRPA580140,492.09999999999997,19,133,81.0,1.0,7,39.860099999999996,6.64335,37.1703808187,32.984,4.186380818699999,0.17872698244344606,1.0723618946606763,193.79999999999998,556.5,139.5,1544789.9699999997
GRPA580140,473.6,16,128,81.0,1.0,8,38.361599999999996,6.3936,35.9273591416,31.744,4.1833591415999996,0.17795908613268774,1.0677545167961262,163.2,636.0,139.5,1543674.96
GRPA580140,621.6,28,168,81.0,1.0,6,50.349599999999995,8.3916,46.594611669,41.664,4.930611668999999,0.18009807785527784,1.080588467131667,285.59999999999997,477.0,139.5,1819413.9
GRPA580140,621.6000000000001,24,168,81.0,1.0,7,50.34960000000002,8.391600000000002,46.6973869827,41.664,5.0333869827,0.17970170371864364,1.078210222311862,244.79999999999998,556.5,139.5,1857338.3699999999
GRPA580140,621.6,21,168,81.0,1.0,8,50.349599999999995,8.3916,46.8090312321,41.664,5.145031232099999,0.17927309707374023,1.075638582442441,214.2,636.0,139.5,1898535.5099999998
GRPA580140,592.0,32,160,81.0,1.0,5,47.952,7.992,44.3243708729,39.68,4.6443708729,0.18030712771800048,1.0818427663080028,326.4,397.5,139.5,1713789.99
GRPA580140,599.4000000000001,27,162,81.0,1.0,6,48.55140000000001,8.0919,44.9601436215,40.176,4.784143621499999,0.17997940727507913,1.0798764436504749,275.4,477.0,139.5,1765366.65
GRPA580140,595.7,23,161,81.0,1.0,7,48.25170000000001,8.041950000000002,44.79198574989999,39.928,4.863985749899999,0.1795399303103671,1.0772395818622027,234.6,556.5,139.5,1794828.69
GRPA580140,592.0,20,160,81.0,1.0,8,47.952,7.992,44.632696814,39.68,4.952696813999999,0.1790615528634859,1.0743693171809154,204.0,636.0,139.5,1827563.4
GRP9275175,414.40000000000003,14,112,168.0,2.0,8,69.6192,11.603200000000001,63.7326644867,57.344,6.3886644867,0.1820604880315557,1.0923629281893341,124.60000000000001,1192.0,174.5,2357440.77
GRP9275175,388.5,15,105,168.0,2.0,7,65.268,10.878,59.605462141,53.76,5.845462141,0.1825000530029864,1.0950003180179186,133.5,1043.0,174.5,2156997.1
GRP9275175,384.8,13,104,168.0,2.0,8,64.6464,10.7744,59.365544013649995,53.248,6.11754401365,0.18149248320747519,1.088954899244851,115.7,1192.0,174.5,2257396.315
GRP9275175,518.0,28,140,84.0,1.0,5,43.512,7.252,39.88656405970001,35.84,4.0465640597,0.181815610618794,1.090893663712764,249.20000000000002,372.5,174.5,1493197.0699999998
GRP9275175,510.6,23,138,84.0,1.0,6,42.8904,7.1484,39.44586417325,35.328,4.11786417325,0.18122051956077181,1.087323117364631,204.70000000000002,447.0,174.5,1519507.0750000002
GRP9275175,518.0,20,140,84.0,1.0,7,43.512,7.252,40.1332450075,35.84,4.2932450074999995,0.1806980721006927,1.0841884326041562,178.0,521.5,174.5,1584223.25
GRP9275175,503.20000000000005,17,136,84.0,1.0,8,42.268800000000006,7.044800000000001,39.15754524265,34.816,4.34154524265,0.17990913261658895,1.0794547956995337,151.3,596.0,174.5,1602046.2149999999
GRP9275175,499.5,27,135,84.0,1.0,5,41.958,6.993,38.4909833998,34.56,3.9309833997999997,0.18167891236669043,1.0900734742001426,240.3,372.5,174.5,1450547.38
GRP9275175,488.40000000000003,22,132,84.0,1.0,6,41.025600000000004,6.837600000000001,37.7731034135,33.792,3.9811034135,0.18101769201087833,1.08610615206527,195.8,447.0,174.5,1469041.85
GRP9275175,492.09999999999997,19,133,84.0,1.0,7,41.3364,6.889399999999999,38.1833041479,34.048,4.1353041479,0.18042964467701522,1.0825778680620914,169.1,521.5,174.5,1525942.4900000002
GRP9275175,473.6,16,128,84.0,1.0,8,39.7824,6.6304,36.9304242832,32.768,4.1624242832,0.17953760696478735,1.0772256417887243,142.4,596.0,174.5,1535949.92
GRP9275175,621.6,28,168,84.0,1.0,6,52.214400000000005,8.7024,47.809667972,43.008,4.801667972,0.18202176189754363,1.0921305713852616,249.20000000000002,447.0,174.5,1771833.2
GRP9275175,621.6000000000001,24,168,84.0,1.0,7,52.21440000000001,8.702400000000003,47.9330084459,43.008,4.925008445900001,0.18155338632295615,1.0893203179377369,213.60000000000002,521.5,174.5,1817346.2900000005
GRP9275175,621.6,21,168,84.0,1.0,8,52.214400000000005,8.7024,48.06602908045,43.008,5.058029080449999,0.1810509452618699,1.0863056715712196,186.9,596.0,174.5,1866431.3949999998
GRP9275175,599.4000000000001,27,162,84.0,1.0,6,50.3496,8.391600000000002,46.13690721225,41.472,4.66490721225,0.18188475359639872,1.091308521578392,240.3,447.0,174.5,1721367.975
GRP9275175,595.7,23,161,84.0,1.0,7,50.0388,8.3398,45.9830675863,41.216,4.7670675863,0.1813667603699568,1.0882005622197408,204.70000000000002,521.5,174.5,1759065.53
GRP9275175,592.0,20,160,84.0,1.0,8,49.728,8.288,45.838908121,40.96,4.878908121,0.1808070990286754,1.0848425941720523,178.0,596.0,174.5,1800335.1
GRP9975175,414.40000000000003,14,112,180.0,2.0,8,74.592,12.432000000000002,68.681393286,62.048,6.6333932859999996,0.1810097233792451,1.0860583402754704,133.0,1192.0,174.0,2447746.6
GRP9975175,384.8,13,104,180.0,2.0,8,69.264,11.544,63.960261489,57.616,6.344261488999999,0.1804870669890141,1.0829224019340844,123.5,1192.0,174.0,2341055.9
GRP9975175,518.0,28,140,90.0,1.0,5,46.62,7.77,43.037443062,38.78,4.257443062,0.1805404653990826,1.0832427923944956,266.0,372.5,174.0,1571012.2
GRP9975175,510.6,23,138,90.0,1.0,6,45.954,7.659,42.548367345,38.226,4.322367345,0.18000690691366877,1.0800414414820128,218.5,447.0,174.0,1594969.5
GRP9975175,518.0,20,140,90.0,1.0,7,46.62,7.77,43.278211386,38.78,4.498211386,0.17953607025713414,1.0772164215428048,190.0,521.5,174.0,1659856.6
GRP9975175,503.20000000000005,17,136,90.0,1.0,8,45.288000000000004,7.548000000000001,42.210585237,37.672,4.538585237,0.17881770550254647,1.0729062330152788,161.5,596.0,174.0,1674754.7000000002
GRP9975175,499.5,27,135,90.0,1.0,5,44.955,7.4925,41.529248088,37.395,4.134248088,0.18041501700496665,1.0824901020298,256.5,372.5,174.0,1525552.7999999998
GRP9975175,488.40000000000003,22,132,90.0,1.0,6,43.956,7.3260000000000005,40.740594006,36.564,4.176594006,0.17982064765479552,1.078923885928773,209.0,447.0,174.0,1541178.6
GRP9975175,492.09999999999997,19,133,90.0,1.0,7,44.289,7.381499999999999,41.170859682,36.841,4.3298596819999995,0.17928943085021878,1.0757365851013128,180.5,521.5,174.0,1597734.2
GRP9975175,473.6,16,128,90.0,1.0,8,42.624,7.104,39.803655168000006,35.456,4.347655167999999,0.17847607135616111,1.0708564281369668,152.0,596.0,174.0,1604300.7999999998
GRP9975175,621.6,28,168,90.0,1.0,6,55.944,9.324,51.58723404,46.536,5.05123404,0.18074239050634708,1.0844543430380824,266.0,447.0,174.0,1863924.0
GRP9975175,621.6000000000001,24,168,90.0,1.0,7,55.94400000000002,9.324000000000002,51.707618202,46.536,5.171618201999999,0.18032159136735018,1.0819295482041011,228.0,521.5,174.0,1908346.2
GRP9975175,621.6,21,168,90.0,1.0,8,55.944,9.324,51.838305513,46.536,5.302305513,0.17986699039886112,1.0792019423931667,199.5,596.0,174.0,1956570.3
GRP9975175,599.4000000000001,27,162,90.0,1.0,6,53.946000000000005,8.991000000000001,49.779460701000005,44.874,4.905460701,0.18061666143802527,1.0836999686281514,256.5,447.0,174.0,1810133.1
GRP9975175,595.7,23,161,90.0,1.0,7,53.61300000000001,8.9355,49.600266498,44.597,5.003266498,0.18015024174034022,1.0809014504420416,218.5,521.5,174.0,1846223.8
GRP9975175,592.0,20,160,90.0,1.0,8,53.28,8.88,49.431375444,44.32,5.111375443999999,0.17964298828908795,1.0778579297345277,190.0,596.0,174.0,1886116.4
GRPA375175,384.8,13,104,160.0,2.0,8,61.568,12.3136,66.249164549,59.696,6.553164549,0.18586800428090633,0.9293400214045316,130.0,1192.0,174.5,2418141.9
GRPA375175,621.6000000000001,24,168,80.0,1.0,7,49.728000000000016,9.945600000000002,53.6095071755,48.216,5.393507175499999,0.18551933274524163,0.9275966637262082,240.0,521.5,174.5,1990224.0499999998
GRPA375175,621.6,21,168,80.0,1.0,8,49.728,9.9456,53.738938537,48.216,5.522938537,0.1850725055380898,0.925362527690449,210.0,596.0,174.5,2037984.7
GRPA375175,599.4000000000001,27,162,80.0,1.0,6,47.952000000000005,9.590400000000002,51.615288624,46.494,5.121288624,0.18580541261452274,0.9290270630726136,270.0,447.0,174.5,1889774.4
GRPA375175,595.7,23,161,80.0,1.0,7,47.656,9.5312,51.4230455355,46.207,5.216045535499999,0.1853488042325326,0.9267440211626631,230.0,521.5,174.5,1924740.0499999998
GRPA375175,592.0,20,160,80.0,1.0,8,47.36,9.472,51.241679032,45.92,5.321679032,0.18484952442883096,0.9242476221441549,200.0,596.0,174.5,1963719.2
GRPA975175,395.2,13,104,235.2,2.0,8,92.95103999999999,13.27872,68.1507757501,61.36,6.790775750099999,0.19484326999726803,1.363902889980876,137.79999999999998,1192.0,174.5,2505821.3099999996
GRPA975175,418.0,22,110,117.6,1.0,5,49.1568,7.0224,36.2887786037,32.45,3.8387786036999993,0.19351436642962672,1.354600565007387,233.2,372.5,174.5,1416523.4699999997
GRPA975175,410.4,18,108,117.6,1.0,6,48.26304,6.89472,35.764271526,31.86,3.904271526,0.19278234130919342,1.3494763891643538,190.79999999999998,447.0,174.5,1440690.6
GRPA975175,425.59999999999997,16,112,117.6,1.0,7,50.05055999999999,7.150079999999999,37.1841772299,33.04,4.1441772298999995,0.1922882401240972,1.3460176808686803,169.6,521.5,174.5,1529216.69
GRPA975175,425.59999999999997,14,112,117.6,1.0,8,50.05055999999999,7.150079999999999,37.3231799862,33.04,4.2831799862,0.19157210084038107,1.3410047058826673,148.4,596.0,174.5,1580509.2200000002
GRPA975175,395.2,26,104,117.6,1.0,4,46.475519999999996,6.63936,34.2514797862,30.68,3.571479786199999,0.19384155199843403,1.3568908639890382,275.59999999999997,298.0,174.5,1317889.2199999997
GRPA975175,399.0,21,105,117.6,1.0,5,46.922399999999996,6.7032,34.6761207391,30.975,3.7011207391,0.1933088205117946,1.353161743582562,222.6,372.5,174.5,1365727.21
GRPA975175,387.59999999999997,17,102,117.6,1.0,6,45.581759999999996,6.511679999999999,33.8313879245,30.09,3.7413879244999997,0.19247451551594116,1.347321608611588,180.2,447.0,174.5,1380585.95
GRPA975175,399.0,15,105,117.6,1.0,7,46.922399999999996,6.7032,34.9310678915,30.975,3.9560678914999996,0.19189794084798456,1.3432855859358919,159.0,521.5,174.5,1459803.65
GRPA975175,395.2,13,104,117.6,1.0,8,46.475519999999996,6.63936,34.7498449109,30.68,4.0698449109,0.19106157213143213,1.3374310049200246,137.79999999999998,596.0,174.5,1501787.79
GRPA975175,501.59999999999997,22,132,117.6,1.0,6,58.98815999999999,8.42688,43.495805931999996,38.94,4.555805931999999,0.19374005882715048,1.356180411790053,233.2,447.0,174.5,1681109.2
GRPA975175,505.40000000000003,19,133,117.6,1.0,7,59.43504,8.49072,43.9435052451,39.235,4.7085052451,0.19321899681516128,1.352532977706129,201.4,521.5,174.5,1737455.81
GRPA975175,516.8,17,136,117.6,1.0,8,60.775679999999994,8.68224,45.0431852121,40.12,4.923185212099999,0.19275368647037155,1.3492758052926008,180.2,596.0,174.5,1816673.5099999998
GRPA975175,494.0,26,130,117.6,1.0,5,58.09439999999999,8.2992,42.7394100621,38.35,4.3894100621,0.19418143554020362,1.359270048781425,275.59999999999997,372.5,174.5,1619708.5099999998
GRPA975175,478.79999999999995,21,126,117.6,1.0,6,56.30687999999999,8.04384,41.5629223305,37.17,4.392922330499999,0.19353403343578685,1.3547382340505079,222.6,447.0,174.5,1621004.5499999998
GRPA975175,478.79999999999995,18,126,117.6,1.0,7,56.30687999999999,8.04384,41.690395906700005,37.17,4.5203959067,0.19294227903235828,1.3505959532265077,190.79999999999998,521.5,174.5,1668042.77
GRPA975175,486.4,16,128,117.6,1.0,8,57.20063999999999,8.17152,42.4698501368,37.76,4.709850136799999,0.1924075543869038,1.3468528807083264,169.6,596.0,174.5,1737952.0799999998
GRPA975175,611.8,23,161,117.6,1.0,7,71.94767999999999,10.27824,52.9559425987,47.495,5.460942598699999,0.19409039846365264,1.3586327892455683,243.79999999999998,521.5,174.5,2015107.9699999997
GRPA975175,608.0,20,160,117.6,1.0,8,71.5008,10.2144,52.763190438,47.2,5.5631904379999995,0.19358950653301657,1.3551265457311161,212.0,596.0,174.5,2052837.8
GRPA975175,592.8,26,156,117.6,1.0,6,69.71327999999998,9.95904,51.227340338000005,46.02,5.207340337999999,0.19440868751510157,1.3608608126057107,275.59999999999997,447.0,174.5,1921527.7999999998
GRPA975175,585.1999999999999,22,154,117.6,1.0,7,68.81951999999998,9.831359999999998,50.7028332603,45.43,5.272833260299999,0.1939015902627653,1.357311131839357,233.2,521.5,174.5,1945694.9299999997
GRPA975175,577.6,19,152,117.6,1.0,8,67.92576,9.70368,50.1898553627,44.84,5.3498553627000005,0.19333946929864163,1.3533762850904911,201.4,596.0,174.5,1974116.37
GRP8895183,510.6,23,138,90.0,1.0,6,45.954,9.1908,50.30920644025,45.54,4.76920644025,0.18268624473167755,0.9134312236583878,195.5,567.0,182.5,1759854.775
GRP8895183,518.0,20,140,90.0,1.0,7,46.62,9.324,51.202392387500005,46.2,5.0023923875,0.18210086609695722,0.9105043304847861,170.0,661.5,182.5,1845901.25
GRP8895183,503.20000000000005,17,136,90.0,1.0,8,45.288000000000004,9.0576,49.97397527925,44.88,5.0939752792499995,0.18124633770651546,0.9062316885325773,144.5,756.0,182.5,1879695.6749999998
GRP8895183,488.40000000000003,22,132,90.0,1.0,6,43.956,8.7912,48.1779344435,43.56,4.6179344435,0.1824735763694842,0.912367881847421,187.0,567.0,182.5,1704034.85
GRP8895183,492.09999999999997,19,133,90.0,1.0,7,44.289,8.8578,48.7175198815,43.89,4.8275198815,0.18181960045473622,0.9090980022736812,161.5,661.5,182.5,1781372.65
GRP8895183,473.6,16,128,90.0,1.0,8,42.624,8.5248,47.135502264,42.24,4.895502263999999,0.1808573069244849,0.9042865346224244,136.0,756.0,182.5,1806458.4
GRP8895183,621.6000000000001,24,168,90.0,1.0,7,55.94400000000002,11.188800000000002,61.1418824115,55.44,5.7018824115,0.18299730984232068,0.9149865492116035,204.0,661.5,182.5,2104015.65
GRP8895183,621.6,21,168,90.0,1.0,8,55.944,11.1888,61.327867340249995,55.44,5.88786734025,0.18244234611851073,0.9122117305925537,178.5,756.0,182.5,2172644.775
GRP8895183,595.7,23,161,90.0,1.0,7,53.61300000000001,10.7226,58.657009905500004,53.13,5.5270099055,0.18280168077566106,0.9140084038783054,195.5,661.5,182.5,2039487.05
GRP8895183,592.0,20,160,90.0,1.0,8,53.28,10.656,58.489394325,52.8,5.689394324999999,0.18218687546650367,0.9109343773325183,170.0,756.0,182.5,2099407.5
GRPA290190,421.79999999999995,19,114,105.0,1.0,6,44.288999999999994,8.857799999999997,47.8622904845,43.32,4.5422904845000005,0.18506845180901985,0.9253422590450994,186.20000000000002,537.0,189.5,1676121.9500000002
GRPA290190,414.40000000000003,16,112,105.0,1.0,7,43.512,8.7024,47.2254155947,42.56,4.6654155947,0.18427365625929296,0.9213682812964646,156.8,626.5,189.5,1721555.57
GRPA290190,414.40000000000003,14,112,105.0,1.0,8,43.512,8.7024,47.4136914626,42.56,4.8536914626,0.18354192073115566,0.9177096036557782,137.20000000000002,716.0,189.5,1791030.06
GRPA290190,388.5,21,105,105.0,1.0,5,40.7925,8.1585,44.0129250763,39.9,4.1129250763,0.18536600296064334,0.9268300148032167,205.8,447.5,189.5,1517684.53
GRPA290190,399.6,18,108,105.0,1.0,6,41.958,8.3916,45.409988819999995,41.04,4.36998882,0.1847963458714633,0.9239817293573164,176.4,537.0,189.5,1612542.0
GRPA290190,388.5,15,105,105.0,1.0,7,40.7925,8.1585,44.3663262035,39.9,4.4663262035,0.18388946523492825,0.9194473261746412,147.0,626.5,189.5,1648090.85
GRPA290190,384.8,13,104,105.0,1.0,8,40.404,8.0808,44.1478143447,39.52,4.627814344699999,0.18303963899336526,0.9151981949668263,127.4,716.0,189.5,1707680.5699999998
GRPA290190,518.0,20,140,105.0,1.0,7,54.39,10.878,58.6617731595,53.2,5.4617731595,0.18543592213660112,0.9271796106830057,196.0,626.5,189.5,2015414.4500000002
GRPA290190,503.20000000000005,17,136,105.0,1.0,8,52.836000000000006,10.567200000000001,57.2113228163,51.68,5.5313228163,0.18470469620026536,0.9235234810013269,166.60000000000002,716.0,189.5,2041078.5300000003
GRPA290190,492.09999999999997,19,133,105.0,1.0,7,51.6705,10.3341,55.8026837683,50.54,5.2626837683,0.18519001779392058,0.9259500889696028,186.20000000000002,626.5,189.5,1941949.73
GRPA290190,473.6,16,128,105.0,1.0,8,49.728,9.9456,53.9454456984,48.64,5.3054456984,0.18436403428019102,0.9218201714009551,156.8,716.0,189.5,1957729.04
GRPA290190,621.6,21,168,105.0,1.0,8,65.268,13.0536,70.2748312879,63.84,6.434831287900001,0.18575071274838598,0.9287535637419299,205.8,716.0,189.5,2374476.49
GRPA290190,592.0,20,160,105.0,1.0,8,62.16,12.432,67.00895417,60.8,6.20895417,0.18552744411530936,0.9276372205765467,196.0,716.0,189.5,2291127.0
GRPA795183,421.79999999999995,19,114,110.0,1.0,6,46.397999999999996,9.279599999999999,49.9173292581,45.144,4.7733292581,0.18589936877470692,0.9294968438735346,196.65,565.5,182.0,1761376.11
GRPA795183,414.40000000000003,16,112,110.0,1.0,7,45.58400000000001,9.1168,49.2466215682,44.352,4.8946215682,0.1851253895127496,0.9256269475637482,165.6,659.75,182.0,1806133.42
GRPA795183,414.40000000000003,14,112,110.0,1.0,8,45.58400000000001,9.1168,49.436974895,44.352,5.084974895,0.18441257822436183,0.9220628911218094,144.9,754.0,182.0,1876374.5
GRPA795183,399.6,18,108,110.0,1.0,6,43.956,8.7912,47.3576284122,42.768,4.5896284122,0.18563429577768428,0.9281714788884216,186.29999999999998,565.5,182.0,1693589.8199999998
GRPA795183,388.5,15,105,110.0,1.0,7,42.735,8.547,46.262260765,41.58,4.682260765,0.1847510229432256,0.9237551147161279,155.25,659.75,182.0,1727771.5
GRPA795183,384.8,13,104,110.0,1.0,8,42.328,8.4656,46.02795413449999,41.184,4.843954134499999,0.18392301285567367,0.9196150642783684,134.54999999999998,754.0,182.0,1787436.9499999997
GRPA795183,518.0,20,140,110.0,1.0,7,56.98,11.396,61.184064781,55.44,5.744064780999999,0.18625764798057184,0.9312882399028591,207.0,659.75,182.0,2119581.0999999996
GRPA795183,503.20000000000005,17,136,110.0,1.0,8,55.352000000000004,11.070400000000001,59.6640371765,53.856,5.808037176499999,0.18554560710082693,0.9277280355041346,175.95,754.0,182.0,2143187.15
GRPA795183,492.09999999999997,19,133,110.0,1.0,7,54.13099999999999,10.8262,58.1997039778,52.668,5.531703977799999,0.18601812827311978,0.9300906413655988,196.65,659.75,182.0,2041219.1799999997
GRPA795183,473.6,16,128,110.0,1.0,8,52.096,10.4192,56.255016416000004,50.688,5.567016416,0.18521370472903426,0.9260685236451712,165.6,754.0,182.0,2054249.6
